1;94.52820;Jordy925;psn;13.805
2;94.59631;Biohazard_2014;psn;16.827199074074073
3;94.69531;Bagon_Blue;psn;24.030856481481482
4;94.92944;yMjed;psn;17.398043981481482
5;95.02942;hfc_fs;psn;11.47991898148148
6;95.26147;xA7mD33-_;psn;13.84738425925926
7;95.26428;ioR3B-0;psn;17.69695601851852
8;95.32825;Remiix J;xbl;5.965798611111111
9;95.32898;xvxvx111;psn;0.8234490740740741
10;95.42859;taz5156;psn;11.970914351851851
11;95.62952;MrJavi94;psn;14.699131944444444
12;95.93164;lNightMarEe;psn;26.585324074074073
13;96.76428;Pezz;xbl;8.633888888888889
14;96.76465;X_250crash250_X;psn;25.754953703703702
15;96.89563;Jecux;psn;32.12506944444444
16;96.92896;SYKO SOUNDZ;xbl;9.110347222222222
17;96.93042;Husbkt_0;psn;11.865370370370371
18;96.96423;IAmNoobYQue;psn;52.54537037037037
19;96.99792;Vercetty94;psn;42.94099537037037
20;97.03015;oxide95_the_best;psn;29.72099537037037
21;97.03125;Barca170304;psn;44.043194444444445
22;97.06384;Puro-Pura;psn;40.98515046296296
23;97.06482;GabrielDomingos3;psn;51.721979166666664
24;97.16626;CNK Walker;switch;0.7500578703703704
25;97.19934;MistralValon;psn;69.680625
26;97.23035;DX634;psn;19.54119212962963
27;97.23083;MegumiBandicoot;xbl;11.856782407407408
28;97.23291;Sashico;switch;34.177141203703705
29;97.26599;xA7mD33;psn;66.75592592592592
30;97.29834;Kaaarmazed;psn;44.58141203703704
31;97.36414;TheRedhotbr;psn;45.81350694444444
32;97.36621;Moschi;switch;31.98273148148148
33;97.39771;Diogo_DSC;psn;83.67087962962962
34;97.39783;Lorske5;psn;19.850185185185186
35;97.39954;IICrashI25;switch;43.8115625
36;97.59900;Dopfel;psn;46.906979166666666
37;97.66443;LeSaltyGamer;psn;57.51702546296296
38;97.66638;Dakoatts;psn;19.562037037037037
39;97.72913;Garma1337;psn;1.7403935185185184
40;97.73035;tapiocacrash;psn;46.88288194444444
41;97.76465;FGTurismo21;psn;84.10444444444444
42;97.79956;Garma#2441;switch;10.941041666666667
43;97.86328;DONPAPI28;xbl;68.75708333333333
44;97.86365;Dexxazz;psn;98.27887731481482
45;97.93188;ctr4ever-Justin;psn;38.07862268518519
46;97.93433;xStarmyz7;psn;96.79623842592592
47;97.96521;RankMerd;psn;66.31461805555556
48;97.99780;Eifi_7;psn;58.21925925925926
49;97.99963;Starmyz;switch;100.89864583333333
50;98.02966;actua840;psn;13.178726851851852
51;98.02966;Hosokawa-kitsune;psn;28.568148148148147
52;98.06494;Majin_gam;psn;48.01664351851852
53;98.06738;JackurG;psn;61.0490162037037
54;98.09680;TAAATAAAANNE;xbl;3.2517592592592592
55;98.09875;BR0Z;xbl;70.83988425925926
56;98.09912;DakoattsAlt;psn;44.5621875
57;98.16345;WarYouTale;xbl;16.68576388888889
58;98.19678;mikaEH64;xbl;26.068113425925926
59;98.19934;mgrm-_-hak;psn;13.77386574074074
60;98.19971;Chris;switch;30.809814814814814
61;98.29944;NekoGlacia-0-;psn;66.7535300925926
62;98.29944;BigBirdka;switch;20.992141203703703
63;98.39832;MechaAbaasyXXII;psn;22.43920138888889
64;98.50024;mmikkola;psn;14.803333333333333
65;98.50037;JonatasFS5;psn;13.259895833333333
66;98.53418;RazerRiver;psn;3.887962962962963
67;98.59473;IAmNotARook;psn;2.567199074074074
