1;3064.72917;34;HeadCra3;psn;34.86990910947713
2;3132.5515200000004;34;DethMatt AB;xbl;51.68316993464052
3;3203.2363100000002;34;iTz_Osama_SA;psn;18.210680827886716
4;3208.277199999999;34;GabrielDomingos3;psn;32.47710001361656
5;3270.8616800000004;34;Ze_Tavares;psn;34.26931883169935
6;3330.89248;34;IMwH5;psn;31.28744587418301
7;3397.10995;34;AlexHGamingg;psn;46.57372514978214
8;3414.0708100000006;34;Leandro-Ro7;psn;39.35614072712419
9;3442.5316100000005;34;Nivose7962;xbl;16.65667926198257
10;3450.9180800000004;34;Pepe XD;switch;37.05092218137254
11;3471.149389999999;34;Daniel;switch;50.30493600217865
12;3473.1677200000004;34;ByNyco;psn;26.42711465141612
13;3486.4461500000007;34;ioR3B-0;psn;27.49257693355119
14;3514.0535599999994;34;benolia;psn;10.824008033769063
15;3519.9599500000004;34;iG-7P;psn;30.760198120915025
16;3523.55028;34;A7xSkail;psn;17.60597460511983
17;3528.0834999999997;34;Exkuyz;psn;22.063769744008713
18;3537.4145399999998;34;MistralValon;psn;29.213313589324617
19;3561.7308500000004;34;k_chorrita;psn;17.66767327069717
20;3568.8908699999997;34;AleTheAnonimus;psn;15.258443967864924
21;3574.85108;34;JackurG;psn;27.950055487472767
22;3584.30042;34;Ryan Kirk;xbl;29.920072508169927
23;3584.6209400000002;34;BR0Z;xbl;48.29671023965141
24;3590.7948;34;CT_ReeDoM;psn;64.79398318355118
25;3593.2004500000003;34;joobaloobascrewb;psn;20.545860906862742
26;3593.4329900000002;34;Moschi;switch;7.646343613834422
27;3597.409800000001;34;yMjed;psn;21.501312295751642
28;3602.3373;34;Deltrax;psn;64.85434027777778
29;3604.9295299999994;34;LoiupJr;psn;44.44669458061002
30;3614.617659999998;34;TastiestPizza;psn;21.378721745642707
31;3615.1817600000004;34;FGTurismo21;psn;52.52171704793028
32;3618.3657100000005;34;Eifi_7;psn;29.374146582244013
33;3625.96631;34;Rare-CTR;psn;24.293532815904136
34;3631.285850000001;34;VGC Gluuba;switch;15.481404207516341
35;3631.6372300000003;34;Phenom_TV;psn;30.9237397875817
36;3635.0969199999995;34;Storm-ita;psn;20.75499931917211
37;3637.7474499999994;34;LikeKatsu;psn;50.52022297113291
38;3638.5726000000004;34;mmikkola;psn;30.166472630718946
39;3638.96363;34;Rare_CTR;switch;30.544960171568633
40;3640.01882;34;Barca170304;psn;31.204348788126353
41;3640.2686700000004;34;M19 olo;xbl;41.873660130718946
42;3650.5678899999994;34;Shroob_CTR;psn;30.471895765250544
