1;72.84021;X_RTW;psn;6.799872685185186
2;72.87268;FGTurismo21;psn;14.716932870370371
3;72.99963;Garma;switch;1.5540046296296297
4;73.07324;Qwertyctrx;psn;40.33835648148148
5;73.07361;hfc_fs;psn;7.886805555555555
6;73.13953;koyukimushi_mhf;psn;5.805231481481481
7;73.14172;CTR_Noob;psn;11.512418981481481
8;73.27344;oxide95_the_best;psn;0.4870717592592593
9;73.27759;NuKLeZz-;psn;12.816342592592592
10;73.30579;Pezz;xbl;33.87603009259259
11;73.30786;k_chorrita;psn;5.9129398148148145
12;73.37317;CrampedThrone7;xbl;64.4894212962963
13;73.37463;Exkuyz;psn;2.007511574074074
14;73.44128;ctr4ever-Justin;psn;1.6811689814814814
15;73.44226;dYe_Bennett;psn;88.4608449074074
16;73.47327;TastiestPizza;psn;0.7111574074074074
17;73.50671;LordNate91;psn;63.59159722222222
18;73.54004;Remiix J;xbl;0.8450115740740741
19;73.54333;Bagon_Blue;psn;89.13746527777778
20;73.57617;OnksTiny;psn;14.558483796296295
21;73.59033;Satelite-2002xd;psn;29.41490740740741
22;73.59961;Moschi;switch;8.680243055555556
23;73.64026;YokiSayukri;psn;48.42163194444444
24;73.64050;ka_chorrin;psn;10.170381944444445
25;73.64246;xTheKazuyaa;psn;63.65667824074074
26;73.67432;Eifi_7;psn;48.34574074074074
27;73.67468;NekoGlacia-0-;psn;43.45104166666667
28;73.70569;Rc_Shymii;psn;4.839571759259259
29;73.70630;iArcadia;xbl;10.466458333333334
30;73.74170;JackurG;psn;0.7618055555555555
31;73.77380;JokerKsa14;psn;14.847835648148148
32;73.77417;Vercetty94;psn;12.708136574074073
33;73.77551;ZxFusion_Haze--;psn;24.83646990740741
34;73.77612;Demedi360;psn;85.88940972222223
35;73.80518;Rc_BTF;psn;13.90494212962963
36;73.80579;chilakiller06YT;psn;25.23417824074074
37;73.84058;Miniwaifu;psn;70.83660879629629
38;73.87390;NicoZeR-;psn;14.602395833333333
39;73.87439;llxWOOlfxll;psn;18.43400462962963
40;73.87476;pelzerrrr;psn;34.14030092592593
41;73.87585;RJv995;psn;43.382534722222225
42;73.90576;Brad9602;psn;21.87730324074074
43;73.90674;FrenchCampione;psn;77.68936342592593
44;73.90735;Barca170304;psn;38.63008101851852
45;73.90906;tapiocacrash;psn;26.932569444444443
46;73.90930;DX634;psn;52.448113425925925
47;73.93323;Danielife;switch;2.054074074074074
48;73.93762;TheWorld_98;psn;0.6063078703703704
49;73.93860;I_Am_Jarlster;psn;2.179837962962963
50;73.93921;mikaEH64;xbl;2.814085648148148
51;73.94067;Mabo_tofu_1934;psn;0.9115625
52;73.94128;DiegoSSJ96;psn;75.5396875
53;73.94128;Ryan Kirk;xbl;7.9459375
54;73.94153;Majin_gam;psn;32.76804398148148
55;73.94153;erajorma55555;psn;6.611655092592593
56;73.94165;MistralValon;psn;9.345092592592593
57;73.94238;Rc_Dongitos;psn;6.3715625
58;73.94287;xXKen-GamingXx;psn;19.812997685185184
59;73.97290;cbDAREdwDEVILsp;xbl;8.752719907407407
60;73.97302;DarkSephir91;psn;47.53747685185185
61;73.97461;Swipe243;psn;4.536493055555556
62;73.97522;tayskasi;psn;44.67076388888889
63;73.97729;ToopaOfficiel;psn;89.36793981481482
64;73.99475;Phenom_TV;psn;19.646805555555556
65;73.99963;cyc;switch;10.353784722222223
66;74.00598;SYKO SOUNDZ;xbl;7.755613425925926
67;74.00610;DONPAPI28;xbl;43.62400462962963
68;74.00769;eIementaIl;psn;8.343055555555555
69;74.00781;mmikkola;psn;32.573935185185185
70;74.03296;Vanities;switch;43.584583333333335
71;74.04016;MesoSpark;psn;4.499722222222222
72;74.04175;Schaox;psn;80.42256944444445
73;74.04224;jooB_9;psn;82.49278935185185
74;74.04419;svcTyler;psn;86.05871527777778
75;74.07275;TAAATAAAANNE;xbl;9.6678125
76;74.07410;MechaAbaasyXXII;psn;21.745925925925928
77;74.07410;Maiesk;psn;21.664305555555554
78;74.07410;josedi2603;xbl;38.60787037037037
79;74.07495;Kaaarmazed;psn;7.709976851851851
80;74.07556;o_O_Shakyor_O_o;psn;20.479664351851852
81;74.09961;Star;switch;51.83351851851852
82;74.10754;kandenka_45;psn;1.0634722222222222
83;74.11133;lurkeri;psn;20.732905092592592
84;74.13293;seagle;switch;54.78883101851852
85;74.14075;svrti;xbl;14.051342592592592
86;74.14404;Firekeeper_8;psn;20.480173611111113
87;74.17273;ziNeTsKy;psn;70.56003472222223
