1;105.33972;Bagon_Blue;psn;34.12375
2;105.47400;Jordy925;psn;32.62765046296296
3;105.73987;Pezz;xbl;6.227835648148148
4;105.79956;stealthXG;switch;34.580787037037034
5;105.90527;BR0Z;xbl;6.382928240740741
6;105.90637;Eifi_7;psn;16.185104166666665
7;106.00623;NekoGlacia-0-;psn;16.8321875
8;106.03931;DX634;psn;12.934872685185185
9;106.13916;ctr4ever-Justin;psn;13.899988425925926
10;106.20483;JPTheJokerXD;xbl;4.410277777777778
11;106.20593;Mr MachoGlobe;xbl;37.92792824074074
12;106.24182;AHallowedRequiem;psn;41.099780092592596
13;106.27271;FGTurismo21;psn;37.86107638888889
14;106.33276;Vanities;switch;0.635775462962963
15;106.33813;oxide95_the_best;psn;3.592650462962963
16;106.37622;yMjed;psn;9.903402777777778
17;106.40796;NuKLeZz-;psn;19.85351851851852
18;106.52173;SYKO SOUNDZ;xbl;3.9433333333333334
19;106.54004;TastiestPizza;psn;27.011319444444446
20;106.57178;N9B__3;psn;8.057083333333333
21;106.57239;cataclismo_09;psn;9.462881944444444
22;106.60706;Barca170304;psn;21.09480324074074
23;106.67334;hunk992;psn;11.566736111111112
24;106.73816;jmKz_01;psn;41.66197916666667
25;106.77295;Leniovias;psn;69.68194444444444
26;106.77478;MHSTR_KQ;psn;8.426608796296296
27;106.80518;Exkuyz;psn;22.176886574074075
28;106.80688;tahein09;psn;45.97997685185185
29;106.80713;VacchianoDomus;psn;54.00168981481482
30;106.80798;RJv995;psn;15.994872685185186
31;106.83301;M;switch;12.89267361111111
32;106.83313;Chris;switch;11.298055555555555
33;106.83997;JackurG;psn;5.550162037037037
34;106.83997;Remiix J;xbl;1.867025462962963
35;106.87195;DONPAPI28;xbl;45.612858796296294
36;106.87390;Schaox;psn;36.03570601851852
37;106.87402;xCandiosum;psn;60.8137037037037
38;106.90723;Colundo;psn;55.44643518518519
39;106.94067;k_chorrita;psn;23.435358796296295
40;106.97266;MrJavi94;psn;31.93752314814815
41;107.00769;xTheKazuyaa;psn;43.98966435185185
42;107.03955;NicoZeR-;psn;6.0248842592592595
43;107.04004;Majin_gam;psn;40.5450462962963
44;107.04150;Diogo_DSC;psn;46.2755787037037
45;107.04260;kalhajeri;psn;39.499375
46;107.06604;Moschi;switch;0.9974652777777778
47;107.07153;Jarnzu-;psn;50.756840277777776
48;107.07300;IIvfzx;psn;8.06
49;107.07507;kicks_pack;psn;3.822986111111111
50;107.10669;Miniwaifu;psn;42.03773148148148
51;107.13281;Franco;switch;29.466782407407408
52;107.13965;TEFlon7345;psn;1.7393518518518518
53;107.17175;VyZiXeN;psn;52.85681712962963
54;107.17322;DST-Kamikaze;psn;41.595300925925926
55;107.20593;Palavishinii;xbl;26.61925925925926
56;107.23279;Garma;switch;30.67710648148148
57;107.24036;Puro-Pura;psn;49.54094907407407
58;107.24060;MartinIOV_LMW;psn;8.64650462962963
59;107.24304;Biohazard_2014;psn;42.85465277777778
60;107.29944;A Gehis514;switch;28.042627314814816
61;107.30811;SiegeTankX;xbl;30.394212962962964
62;107.33289;Henks;switch;13.57894675925926
63;107.33594;LikeKatsu;psn;49.40982638888889
64;107.34058;Massa-224;psn;10.288761574074075
65;107.34094;Aniiion;psn;37.73795138888889
66;107.36621;ABLeGreeny;switch;7.466226851851852
67;107.40833;Shark947;psn;31.992546296296297
68;107.40857;svcTyler;psn;69.61413194444444
69;107.44031;kino-range28;psn;1.8283449074074074
70;107.44092;llxWOOlfxll;psn;13.744861111111112
71;107.44189;MadScientist_x;psn;73.90537037037036
72;107.44287;Zeynolis;psn;41.8074537037037
